video_id,time_sec,frame_index,individual_id,behavior,confidence,x_center,y_center,speed
IMG_1561,11.527057226871749,288,meerkat_2,inactive,0.75,516.5954742431641,363.0007781982422,0.2560782920154697
IMG_1561,11.527057226871749,288,meerkat_14,inactive,0.75,699.9935913085938,144.86620712280273,0.1395214977732991
IMG_1561,11.84725326095152,296,meerkat_1,inactive,0.75,363.82769775390625,353.3502655029297,0.8726712419921976
IMG_1561,11.84725326095152,296,meerkat_2,inactive,0.75,516.3667449951172,363.2229461669922,0.3188662341023111
IMG_1561,11.84725326095152,296,meerkat_14,inactive,0.75,699.9922180175781,144.41356658935547,0.4526426166940523
IMG_1561,12.167449295031291,304,meerkat_1,inactive,0.75,363.8101348876953,353.6490020751953,0.2992523916003985
IMG_1561,12.167449295031291,304,meerkat_2,inactive,0.75,516.2714538574219,363.2616882324219,0.10286568211519911
IMG_1561,12.167449295031291,304,meerkat_14,inactive,0.75,699.8991088867188,144.2763671875,0.16581009052191795
IMG_1561,12.48764532911106,312,meerkat_1,inactive,0.75,363.78912353515625,353.7450714111328,0.09834019647627819
IMG_1561,12.48764532911106,312,meerkat_2,inactive,0.75,516.2862091064453,363.2577362060547,0.015275335876850581
IMG_1561,12.48764532911106,312,meerkat_14,inactive,0.75,699.8646850585938,144.15299606323242,0.1280837001566778
IMG_1561,12.807841363190832,320,meerkat_1,inactive,0.75,364.0271453857422,354.06361389160156,0.39764772502749
IMG_1561,12.807841363190832,320,meerkat_2,inactive,0.75,516.0995635986328,362.6197204589844,0.6647560748848219
IMG_1561,12.807841363190832,320,meerkat_14,inactive,0.75,700.1013793945312,144.39459609985352,0.33822298319334826
IMG_1561,13.128037397270603,328,meerkat_1,inactive,0.75,364.1427459716797,354.0742492675781,0.1160887879653163
IMG_1561,13.128037397270603,328,meerkat_2,inactive,0.75,516.0587615966797,362.2890930175781,0.3331355705628357
IMG_1561,13.128037397270603,328,meerkat_14,inactive,0.75,700.0679931640625,144.5113410949707,0.12142501500854189
IMG_1561,13.448233431350374,336,meerkat_1,inactive,0.75,364.16937255859375,353.96917724609375,0.10839328775115684
IMG_1561,13.448233431350374,336,meerkat_2,inactive,0.75,515.9971618652344,362.1092529296875,0.19009730173424963
IMG_1561,13.448233431350374,336,meerkat_14,inactive,0.75,700.1757507324219,144.48466873168945,0.11100949734924642
IMG_1561,13.768429465430145,344,meerkat_1,inactive,0.75,364.26976013183594,354.2160949707031,0.2665446071255742
IMG_1561,13.768429465430145,344,meerkat_2,inactive,0.75,516.0720062255859,362.05223083496094,0.09409143193426066
IMG_1561,13.768429465430145,344,meerkat_14,inactive,0.75,700.45068359375,144.14526748657227,0.4367851685041139
IMG_1561,14.088625499509916,352,meerkat_1,inactive,0.75,363.9700164794922,354.12083435058594,0.31451684035275757
IMG_1561,14.088625499509916,352,meerkat_2,inactive,0.75,516.6510009765625,362.32745361328125,0.6410791677825474
IMG_1561,14.088625499509916,352,meerkat_14,inactive,0.75,700.6050720214844,143.61787796020508,0.5495229741695052
IMG_1561,14.408821533589686,360,meerkat_1,inactive,0.75,363.84999084472656,354.1124572753906,0.12031761462778062
IMG_1561,14.408821533589686,360,meerkat_2,inactive,0.75,516.8778076171875,362.4202880859375,0.24507038079898993
IMG_1561,14.729017567669457,368,meerkat_1,inactive,0.75,363.8251953125,354.2023468017578,0.09324669092743075
IMG_1561,14.729017567669457,368,meerkat_2,inactive,0.75,517.0355834960938,362.45384216308594,0.16130438325700563
IMG_1561,15.049213601749228,376,meerkat_1,inactive,0.75,363.8157043457031,354.20860290527344,0.011367377971088987
IMG_1561,15.049213601749228,376,meerkat_2,inactive,0.75,517.0871734619141,362.47987365722656,0.057785493512943244
IMG_1561,15.369409635829,384,meerkat_1,inactive,0.75,363.6374969482422,353.8250427246094,0.42293768891037464
IMG_1561,15.369409635829,384,meerkat_2,inactive,0.75,516.6686859130859,363.0727233886719,0.725673916162729
IMG_1561,15.68960566990877,392,meerkat_1,inactive,0.75,363.5494689941406,353.6897888183594,0.16137701155737946
IMG_1561,15.68960566990877,392,meerkat_2,inactive,0.75,516.5123443603516,363.26280212402344,0.24611502746529862
IMG_1561,16.00980170398854,400,meerkat_1,inactive,0.75,363.51220703125,353.4519348144531,0.24075502290232015
IMG_1561,16.00980170398854,400,meerkat_2,inactive,0.75,516.6272888183594,363.1682586669922,0.14883109115413212
IMG_1561,16.32999773806831,408,meerkat_1,inactive,0.75,363.6356964111328,352.9684753417969,0.49898165161146046
IMG_1561,16.32999773806831,408,meerkat_2,inactive,0.75,516.2528228759766,362.940185546875,0.43845420527648826
IMG_1561,16.650193772148082,416,meerkat_1,inactive,0.75,363.7550506591797,353.1083679199219,0.18388955908722548
IMG_1561,16.650193772148082,416,meerkat_2,inactive,0.75,516.2422332763672,362.2267608642578,0.7135032707614742
IMG_1561,16.970389806227853,424,meerkat_1,inactive,0.75,363.81068420410156,353.3745422363281,0.2719261996110503
IMG_1561,16.970389806227853,424,meerkat_2,inactive,0.75,516.2751159667969,361.9475402832031,0.28115014532169813
IMG_1561,17.290585840307624,432,meerkat_1,inactive,0.75,363.7396240234375,353.61878967285156,0.25437444746727184
IMG_1561,17.290585840307624,432,meerkat_2,inactive,0.75,516.4354400634766,361.76942443847656,0.23964363150064036
IMG_1561,17.610781874387396,440,meerkat_1,inactive,0.75,363.6294403076172,353.90293884277344,0.3047641744025403
IMG_1561,17.610781874387396,440,meerkat_2,inactive,0.75,516.7448272705078,361.9431610107422,0.3548307207912053
IMG_1561,17.930977908467167,448,meerkat_1,inactive,0.75,363.5788879394531,353.9356994628906,0.060239523217382705
IMG_1561,17.930977908467167,448,meerkat_2,inactive,0.75,516.8594055175781,361.9405517578125,0.11460795305107171
IMG_1561,18.251173942546938,456,meerkat_1,inactive,0.75,363.60496520996094,353.88909912109375,0.05340052333754045
IMG_1561,18.251173942546938,456,meerkat_2,inactive,0.75,516.8791198730469,361.828369140625,0.11390169186884541
IMG_1561,18.251173942546938,456,meerkat_14,inactive,0.75,700.6294250488281,143.38417434692383,0.23496903796355273
IMG_1561,18.571369976626706,464,meerkat_1,inactive,0.75,363.57444763183594,354.0082550048828,0.12300181793846807
IMG_1561,18.571369976626706,464,meerkat_2,inactive,0.75,517.0588684082031,361.6339569091797,0.2647747186314498
IMG_1561,18.571369976626706,464,meerkat_14,inactive,0.75,700.7438659667969,143.2759132385254,0.15753473044756958
IMG_1561,18.891566010706477,472,meerkat_1,inactive,0.75,363.52978515625,354.0994873046875,0.10157789746355673
IMG_1561,18.891566010706477,472,meerkat_2,inactive,0.75,517.0688171386719,361.83665466308594,0.20294175685791851
IMG_1561,18.891566010706477,472,meerkat_14,inactive,0.75,700.869873046875,143.47383499145508,0.23462907857419393
IMG_1561,19.211762044786248,480,meerkat_1,inactive,0.75,363.7340545654297,353.95579528808594,0.24974664594673202
IMG_1561,19.211762044786248,480,meerkat_2,inactive,0.75,517.0543670654297,361.8634796142578,0.03046937186878097
IMG_1561,19.211762044786248,480,meerkat_14,inactive,0.75,700.8992919921875,143.81901931762695,0.3464356987638994
IMG_1561,19.53195807886602,488,meerkat_1,inactive,0.75,363.80596923828125,353.8724670410156,0.11006960039519678
IMG_1561,19.53195807886602,488,meerkat_2,inactive,0.75,516.9987640380859,361.73573303222656,0.13932295528898567
IMG_1561,19.53195807886602,488,meerkat_14,inactive,0.75,700.7681579589844,143.97542572021484,0.2041056036335201
IMG_1561,19.85215411294579,496,meerkat_1,inactive,0.75,363.6013946533203,353.6886901855469,0.27499944257747444
IMG_1561,19.85215411294579,496,meerkat_2,inactive,0.75,516.7896270751953,361.23912048339844,0.5388527562337243
IMG_1561,19.85215411294579,496,meerkat_14,inactive,0.75,700.764892578125,144.58547973632812,0.6100627552048234
IMG_1561,20.17235014702556,504,meerkat_1,inactive,0.75,363.45166015625,353.38636779785156,0.3373710801397984
IMG_1561,20.17235014702556,504,meerkat_2,inactive,0.75,516.6265106201172,360.9773406982422,0.3084406488024988
IMG_1561,20.17235014702556,504,meerkat_14,inactive,0.75,700.322998046875,145.28632354736328,0.8285244861891162
IMG_1561,20.492546181105332,512,meerkat_1,inactive,0.75,363.35992431640625,353.2517395019531,0.16291176252301548
IMG_1561,20.492546181105332,512,meerkat_2,inactive,0.75,516.589111328125,360.95904541015625,0.04163441614415107
IMG_1561,20.492546181105332,512,meerkat_14,inactive,0.75,699.9625854492188,145.47227478027344,0.40555530026142317
IMG_1561,20.812742215185104,520,meerkat_1,inactive,0.75,363.31187438964844,353.176025390625,0.0896739768028543
IMG_1561,20.812742215185104,520,meerkat_2,inactive,0.75,516.5353393554688,360.9568328857422,0.053817472140814275
IMG_1561,20.812742215185104,520,meerkat_14,inactive,0.75,699.2100524902344,145.43889999389648,0.7532726801918985
IMG_1561,21.132938249264875,528,meerkat_1,inactive,0.75,363.4242401123047,353.2474060058594,0.13312117735093534
IMG_1561,21.132938249264875,528,meerkat_2,inactive,0.75,517.1831970214844,361.0546417236328,0.6551993011173987
IMG_1561,21.132938249264875,528,meerkat_14,inactive,0.75,698.4770202636719,145.75582885742188,0.7986113884203455
IMG_1561,21.453134283344646,536,meerkat_1,inactive,0.75,363.45472717285156,353.40032958984375,0.15593294520214454
IMG_1561,21.453134283344646,536,meerkat_2,inactive,0.75,517.2794647216797,361.0951690673828,0.10445063758697327
IMG_1561,21.453134283344646,536,meerkat_14,inactive,0.75,698.6172180175781,145.03940200805664,0.7300156441417908
IMG_1561,21.773330317424413,544,meerkat_1,inactive,0.75,363.46788024902344,353.46669006347656,0.06765142920555595
IMG_1561,21.773330317424413,544,meerkat_2,inactive,0.75,517.300048828125,361.11669921875,0.02978678995873777
IMG_1561,21.773330317424413,544,meerkat_14,inactive,0.75,699.1213073730469,144.64211654663086,0.6418269362976251
IMG_1561,22.093526351504185,552,meerkat_1,inactive,0.75,363.59938049316406,353.3892364501953,0.15261512513301362
IMG_1561,22.093526351504185,552,meerkat_2,inactive,0.75,517.3100128173828,362.1405792236328,1.0239284865071183
IMG_1561,22.093526351504185,552,meerkat_14,inactive,0.75,699.5977172851562,144.1100616455078,0.7141770243889939
IMG_1561,22.413722385583956,560,meerkat_1,inactive,0.75,363.6860809326172,353.42918395996094,0.09546082829014055
IMG_1561,22.413722385583956,560,meerkat_2,inactive,0.75,517.4647521972656,362.3922882080078,0.2954685913961268
IMG_1561,22.413722385583956,560,meerkat_14,inactive,0.75,699.5814819335938,143.5494155883789,0.5608810818832695
IMG_1561,22.733918419663727,568,meerkat_1,inactive,0.75,363.7171936035156,353.60374450683594,0.1773115416878821
IMG_1561,22.733918419663727,568,meerkat_2,inactive,0.75,517.4742431640625,362.4658508300781,0.07417235210372536
IMG_1561,22.733918419663727,568,meerkat_14,inactive,0.75,699.2573852539062,143.29502868652344,0.4120089241995686
IMG_1561,23.054114453743498,576,meerkat_1,inactive,0.75,363.82908630371094,353.5185852050781,0.14061323918065557
IMG_1561,23.054114453743498,576,meerkat_2,inactive,0.75,517.23193359375,362.1825866699219,0.372763346231968
IMG_1561,23.054114453743498,576,meerkat_14,inactive,0.75,699.2918090820312,143.28009414672852,0.03752386469522624
IMG_1561,23.37431048782327,584,meerkat_1,inactive,0.75,363.7618865966797,353.6133117675781,0.11614181963510059
IMG_1561,23.37431048782327,584,meerkat_2,inactive,0.75,517.4257354736328,361.87107849121094,0.3668739757054423
IMG_1561,23.37431048782327,584,meerkat_14,inactive,0.75,700.0284729003906,143.08820343017578,0.7612461023735597
IMG_1561,23.69450652190304,592,meerkat_1,inactive,0.75,363.75917053222656,353.6463928222656,0.033192366371665866
IMG_1561,23.69450652190304,592,meerkat_2,inactive,0.75,517.4681701660156,361.76658630371094,0.11277996438268227
IMG_1561,23.69450652190304,592,meerkat_14,inactive,0.75,700.3543395996094,142.9482765197754,0.35463875410609347
IMG_1561,24.01470255598281,600,meerkat_1,inactive,0.75,363.76747131347656,353.62693786621094,0.021151791518691114
IMG_1561,24.01470255598281,600,meerkat_2,inactive,0.75,517.4551391601562,361.7212677001953,0.047154882444063885
IMG_1561,24.01470255598281,600,meerkat_14,inactive,0.75,700.4534912109375,142.8862533569336,0.11695261757593807
IMG_1561,24.334898590062583,608,meerkat_1,inactive,0.75,363.6956329345703,353.4864044189453,0.1578302964713624
IMG_1561,24.334898590062583,608,meerkat_2,inactive,0.75,517.5669250488281,361.72930908203125,0.11207474616519181
IMG_1561,24.334898590062583,608,meerkat_14,inactive,0.75,700.5308532714844,142.8263816833496,0.0978238504139227
IMG_1561,24.655094624142354,616,meerkat_1,inactive,0.75,363.4857940673828,354.0710754394531,0.621186407130887
IMG_1561,24.655094624142354,616,meerkat_2,inactive,0.75,516.8251190185547,362.70751953125,1.227669283443544
IMG_1561,24.655094624142354,616,meerkat_14,inactive,0.75,700.4884948730469,143.28229904174805,0.457880848701056
IMG_1561,24.97529065822212,624,meerkat_1,inactive,0.75,363.4468231201172,354.2098693847656,0.14416134706012346
IMG_1561,24.97529065822212,624,meerkat_2,inactive,0.75,516.4547729492188,363.16868591308594,0.5914648280398664
IMG_1561,24.97529065822212,624,meerkat_14,inactive,0.75,700.4332580566406,143.46192169189453,0.18792392698202134
IMG_1561,25.295486692301893,632,meerkat_1,inactive,0.75,363.602294921875,354.1109161376953,0.18429114533145335
IMG_1561,25.295486692301893,632,meerkat_2,inactive,0.75,516.3276977539062,363.1944885253906,0.12966834642832473
IMG_1561,25.295486692301893,632,meerkat_14,inactive,0.75,700.3191223144531,143.48504257202148,0.1164540370383801
IMG_1561,25.615682726381664,640,meerkat_1,inactive,0.75,363.94712829589844,354.3175048828125,0.40198129987535763
IMG_1561,25.615682726381664,640,meerkat_2,inactive,0.75,516.4286956787109,363.0377655029297,0.1864475437868379
IMG_1561,25.615682726381664,640,meerkat_14,inactive,0.75,700.1900634765625,143.50490951538086,0.13057901468506813
IMG_1561,25.935878760461435,648,meerkat_1,inactive,0.75,364.02244567871094,354.32867431640625,0.07614108221275727
IMG_1561,25.935878760461435,648,meerkat_2,inactive,0.75,516.4049530029297,363.05908203125,0.031907820873325714
IMG_1561,25.935878760461435,648,meerkat_14,inactive,0.75,700.1384582519531,143.46908950805664,0.06281856518332082
IMG_1561,26.256074794541206,656,meerkat_1,inactive,0.75,364.0289306640625,354.3837432861328,0.055449494693414814
IMG_1561,26.256074794541206,656,meerkat_2,inactive,0.75,516.4331512451172,363.1297912597656,0.07612447608844201
IMG_1561,26.256074794541206,656,meerkat_14,inactive,0.75,700.2591552734375,143.36940383911133,0.1565407409854512
IMG_1561,26.576270828620977,664,meerkat_1,inactive,0.75,364.0718231201172,354.31700134277344,0.07933630814317817
IMG_1561,26.576270828620977,664,meerkat_2,inactive,0.75,516.4286651611328,363.1385040283203,0.009799861499144627
IMG_1561,26.576270828620977,664,meerkat_14,inactive,0.75,700.2680053710938,143.23297119140625,0.13671938995015712
IMG_1561,26.89646686270075,672,meerkat_1,inactive,0.75,363.73753356933594,354.0986785888672,0.39926723962120775
IMG_1561,26.89646686270075,672,meerkat_2,inactive,0.75,516.6472015380859,363.5568084716797,0.47194995008580615
IMG_1561,26.89646686270075,672,meerkat_14,inactive,0.75,700.3601684570312,143.03112411499023,0.22189248898332692
IMG_1561,27.21666289678052,680,meerkat_1,inactive,0.75,363.51795959472656,353.8611755371094,0.32345081530277925
IMG_1561,27.21666289678052,680,meerkat_2,inactive,0.75,516.7369537353516,363.6714782714844,0.14561806172743397
IMG_1561,27.21666289678052,680,meerkat_14,inactive,0.75,700.3300170898438,142.9082145690918,0.12655378862853361
IMG_1561,27.53685893086029,688,meerkat_1,inactive,0.75,363.4297332763672,353.4149169921875,0.45489622131541047
IMG_1561,27.53685893086029,688,meerkat_2,inactive,0.75,516.8511505126953,363.686279296875,0.11515196180835105
IMG_1561,27.53685893086029,688,meerkat_14,inactive,0.75,700.2921142578125,142.78629302978516,0.12767727449663807
IMG_1561,27.857054964940062,696,meerkat_1,inactive,0.75,363.5541687011719,353.77552795410156,0.3814766582622172
IMG_1561,27.857054964940062,696,meerkat_2,inactive,0.75,516.6086578369141,363.4405975341797,0.34519882144733094
IMG_1561,27.857054964940062,696,meerkat_14,inactive,0.75,700.417236328125,142.5629653930664,0.2559897767522527
IMG_1561,28.177250999019833,704,meerkat_1,inactive,0.75,363.71641540527344,353.55531311035156,0.27352983456957103
IMG_1561,28.177250999019833,704,meerkat_2,inactive,0.75,516.4502105712891,363.3750762939453,0.17146010878886667
IMG_1561,28.177250999019833,704,meerkat_14,inactive,0.75,699.7744750976562,142.87944412231445,0.7164501276852144
IMG_1561,28.4974470330996,712,meerkat_1,inactive,0.75,363.7062072753906,353.5798034667969,0.02653268690733807
IMG_1561,28.4974470330996,712,meerkat_2,inactive,0.75,516.3616333007812,363.45281982421875,0.11785579896632614
IMG_1561,28.4974470330996,712,meerkat_14,inactive,0.75,699.512451171875,142.9989776611328,0.2880013968442831
IMG_1561,28.81764306717937,720,meerkat_1,inactive,0.75,363.6320495605469,353.7910919189453,0.22392448879506122
IMG_1561,28.81764306717937,720,meerkat_2,inactive,0.75,516.3203887939453,363.6211700439453,0.17332889495442347
IMG_1561,28.81764306717937,720,meerkat_14,inactive,0.75,699.4419860839844,143.02783203125,0.07614396421446121
IMG_1561,29.137839101259143,728,meerkat_1,inactive,0.75,363.35069274902344,353.06829833984375,0.7756237576177524
IMG_1561,29.137839101259143,728,meerkat_2,inactive,0.75,516.5330200195312,362.59104919433594,1.051836965928712
IMG_1561,29.137839101259143,728,meerkat_14,inactive,0.75,699.6707153320312,143.6259651184082,0.6403750923212829
IMG_1561,29.458035135338914,736,meerkat_1,inactive,0.75,363.2588653564453,352.64549255371094,0.43266268941876956
IMG_1561,29.458035135338914,736,meerkat_2,inactive,0.75,516.4189758300781,362.4190368652344,0.20638391049440968
IMG_1561,29.458035135338914,736,meerkat_14,inactive,0.75,699.7373962402344,143.7733268737793,0.16174619150027508
IMG_1561,29.778231169418685,744,meerkat_1,inactive,0.75,363.1947937011719,352.48577880859375,0.17208619174366124
IMG_1561,29.778231169418685,744,meerkat_2,inactive,0.75,516.513671875,362.1651153564453,0.27100456370614817
IMG_1561,29.778231169418685,744,meerkat_14,inactive,0.75,699.7174987792969,143.76137161254883,0.02321286761363377
IMG_1561,30.098427203498456,752,meerkat_1,inactive,0.75,363.1364440917969,352.42405700683594,0.084936786650107
IMG_1561,30.098427203498456,752,meerkat_2,inactive,0.75,516.5384063720703,362.1214294433594,0.050202134889597905
IMG_1561,30.098427203498456,752,meerkat_14,inactive,0.75,699.7166442871094,143.7560157775879,0.005423571242944904
